datetime_local,ALLSKY_SFC_SW_DWN,T2M
2025-05-11 22:00:00+00:00,557.5,29.1
2025-05-11 23:00:00+00:00,341.23,29.06
2025-05-12 00:00:00+00:00,150.3,28.86
2025-05-12 01:00:00+00:00,12.18,28.36
2025-05-12 02:00:00+00:00,0.0,27.92
2025-05-12 03:00:00+00:00,0.0,27.7
2025-05-12 04:00:00+00:00,0.0,27.52
2025-05-12 05:00:00+00:00,0.0,27.4
2025-05-12 06:00:00+00:00,0.0,27.29
2025-05-12 07:00:00+00:00,0.0,27.22
2025-05-12 08:00:00+00:00,0.0,27.14
2025-05-12 09:00:00+00:00,0.0,27.07
2025-05-12 10:00:00+00:00,0.0,26.96
2025-05-12 11:00:00+00:00,0.0,26.87
2025-05-12 12:00:00+00:00,0.0,26.78
2025-05-12 13:00:00+00:00,0.0,26.72
2025-05-12 14:00:00+00:00,54.85,26.92
2025-05-12 15:00:00+00:00,236.8,27.56
2025-05-12 16:00:00+00:00,465.42,27.91
2025-05-12 17:00:00+00:00,590.53,28.22
2025-05-12 18:00:00+00:00,654.65,28.54
2025-05-12 19:00:00+00:00,736.3,28.82
2025-05-12 20:00:00+00:00,541.97,29.02
2025-05-12 21:00:00+00:00,570.08,29.14
2025-05-12 22:00:00+00:00,437.5,29.16
2025-05-12 23:00:00+00:00,278.75,29.11
2025-05-13 00:00:00+00:00,116.4,28.97
2025-05-13 01:00:00+00:00,11.8,28.62
2025-05-13 02:00:00+00:00,0.0,28.28
2025-05-13 03:00:00+00:00,0.0,28.15
2025-05-13 04:00:00+00:00,0.0,28.03
2025-05-13 05:00:00+00:00,0.0,27.91
2025-05-13 06:00:00+00:00,0.0,27.77
2025-05-13 07:00:00+00:00,0.0,27.64
2025-05-13 08:00:00+00:00,0.0,27.5
2025-05-13 09:00:00+00:00,0.0,27.34
2025-05-13 10:00:00+00:00,0.0,27.19
2025-05-13 11:00:00+00:00,0.0,27.06
2025-05-13 12:00:00+00:00,0.0,26.98
2025-05-13 13:00:00+00:00,0.0,26.94
2025-05-13 14:00:00+00:00,54.1,27.13
2025-05-13 15:00:00+00:00,234.57,27.69
2025-05-13 16:00:00+00:00,440.8,28.0
2025-05-13 17:00:00+00:00,600.58,28.28
2025-05-13 18:00:00+00:00,736.72,28.55
2025-05-13 19:00:00+00:00,794.8,28.85
2025-05-13 20:00:00+00:00,724.45,29.12
2025-05-13 21:00:00+00:00,669.03,29.35
2025-05-13 22:00:00+00:00,494.0,29.49
2025-05-13 23:00:00+00:00,315.23,29.56
2025-05-14 00:00:00+00:00,139.1,29.51
2025-05-14 01:00:00+00:00,12.18,29.25
2025-05-14 02:00:00+00:00,0.0,28.9
2025-05-14 03:00:00+00:00,0.0,28.75
2025-05-14 04:00:00+00:00,0.0,28.58
2025-05-14 05:00:00+00:00,0.0,28.39
2025-05-14 06:00:00+00:00,0.0,28.2
2025-05-14 07:00:00+00:00,0.0,27.99
2025-05-14 08:00:00+00:00,0.0,27.84
2025-05-14 09:00:00+00:00,0.0,27.68
2025-05-14 10:00:00+00:00,0.0,27.54
2025-05-14 11:00:00+00:00,0.0,27.41
2025-05-14 12:00:00+00:00,0.0,27.27
2025-05-14 13:00:00+00:00,0.0,27.19
2025-05-14 14:00:00+00:00,60.55,27.38
2025-05-14 15:00:00+00:00,225.93,27.97
2025-05-14 16:00:00+00:00,438.12,28.32
2025-05-14 17:00:00+00:00,584.42,28.74
2025-05-14 18:00:00+00:00,720.33,29.13
2025-05-14 19:00:00+00:00,807.5,29.46
2025-05-14 20:00:00+00:00,805.55,29.66
2025-05-14 21:00:00+00:00,746.25,29.75
2025-05-14 22:00:00+00:00,608.38,29.7
2025-05-14 23:00:00+00:00,403.92,29.55
2025-05-15 00:00:00+00:00,185.23,29.32
2025-05-15 01:00:00+00:00,16.33,28.92
2025-05-15 02:00:00+00:00,0.0,28.54
2025-05-15 03:00:00+00:00,0.0,28.37
2025-05-15 04:00:00+00:00,0.0,28.24
2025-05-15 05:00:00+00:00,0.0,28.14
2025-05-15 06:00:00+00:00,0.0,28.03
2025-05-15 07:00:00+00:00,0.0,27.9
2025-05-15 08:00:00+00:00,0.0,27.77
2025-05-15 09:00:00+00:00,0.0,27.62
2025-05-15 10:00:00+00:00,0.0,27.48
2025-05-15 11:00:00+00:00,0.0,27.37
2025-05-15 12:00:00+00:00,0.0,27.27
2025-05-15 13:00:00+00:00,0.0,27.23
2025-05-15 14:00:00+00:00,70.28,27.47
2025-05-15 15:00:00+00:00,282.05,28.09
2025-05-15 16:00:00+00:00,499.95,28.46
2025-05-15 17:00:00+00:00,631.4,28.78
2025-05-15 18:00:00+00:00,736.92,29.07
2025-05-15 19:00:00+00:00,802.83,29.39
2025-05-15 20:00:00+00:00,777.5,29.57
2025-05-15 21:00:00+00:00,714.78,29.66
2025-05-15 22:00:00+00:00,564.55,29.61
2025-05-15 23:00:00+00:00,373.27,29.52
2025-05-16 00:00:00+00:00,165.68,29.34
2025-05-16 01:00:00+00:00,14.2,28.95
2025-05-16 02:00:00+00:00,0.0,28.6
2025-05-16 03:00:00+00:00,0.0,28.43
2025-05-16 04:00:00+00:00,0.0,28.29
2025-05-16 05:00:00+00:00,0.0,28.16
2025-05-16 06:00:00+00:00,0.0,28.05
2025-05-16 07:00:00+00:00,0.0,27.94
2025-05-16 08:00:00+00:00,0.0,27.79
2025-05-16 09:00:00+00:00,0.0,27.64
2025-05-16 10:00:00+00:00,0.0,27.5
2025-05-16 11:00:00+00:00,0.0,27.37
2025-05-16 12:00:00+00:00,0.0,27.24
2025-05-16 13:00:00+00:00,0.0,27.11
2025-05-16 14:00:00+00:00,60.85,27.29
2025-05-16 15:00:00+00:00,252.07,27.93
2025-05-16 16:00:00+00:00,452.3,28.34
2025-05-16 17:00:00+00:00,614.78,28.71
2025-05-16 18:00:00+00:00,733.45,29.06
2025-05-16 19:00:00+00:00,785.12,29.35
2025-05-16 20:00:00+00:00,767.67,29.53
2025-05-16 21:00:00+00:00,704.97,29.59
2025-05-16 22:00:00+00:00,525.17,29.57
2025-05-16 23:00:00+00:00,347.42,29.47
2025-05-17 00:00:00+00:00,153.6,29.22
2025-05-17 01:00:00+00:00,13.75,28.69
2025-05-17 02:00:00+00:00,0.0,28.27
2025-05-17 03:00:00+00:00,0.0,28.09
2025-05-17 04:00:00+00:00,0.0,27.96
2025-05-17 05:00:00+00:00,0.0,27.82
2025-05-17 06:00:00+00:00,0.0,27.7
2025-05-17 07:00:00+00:00,0.0,27.56
2025-05-17 08:00:00+00:00,0.0,27.41
2025-05-17 09:00:00+00:00,0.0,27.28
2025-05-17 10:00:00+00:00,0.0,27.15
2025-05-17 11:00:00+00:00,0.0,27.02
2025-05-17 12:00:00+00:00,0.0,26.91
2025-05-17 13:00:00+00:00,0.0,26.86
2025-05-17 14:00:00+00:00,49.7,27.01
2025-05-17 15:00:00+00:00,209.82,27.55
2025-05-17 16:00:00+00:00,395.58,27.87
2025-05-17 17:00:00+00:00,547.28,28.17
2025-05-17 18:00:00+00:00,667.4,28.48
2025-05-17 19:00:00+00:00,716.8,28.74
2025-05-17 20:00:00+00:00,695.9,28.91
2025-05-17 21:00:00+00:00,628.67,28.99
2025-05-17 22:00:00+00:00,465.92,28.97
2025-05-17 23:00:00+00:00,302.77,28.84
2025-05-18 00:00:00+00:00,125.15,28.56
2025-05-18 01:00:00+00:00,12.95,28.0
2025-05-18 02:00:00+00:00,0.0,27.52
2025-05-18 03:00:00+00:00,0.0,27.3
2025-05-18 04:00:00+00:00,0.0,27.12
2025-05-18 05:00:00+00:00,0.0,27.02
2025-05-18 06:00:00+00:00,0.0,26.95
2025-05-18 07:00:00+00:00,0.0,26.92
2025-05-18 08:00:00+00:00,0.0,26.87
2025-05-18 09:00:00+00:00,0.0,26.8
2025-05-18 10:00:00+00:00,0.0,26.66
2025-05-18 11:00:00+00:00,0.0,26.52
2025-05-18 12:00:00+00:00,0.0,26.39
2025-05-18 13:00:00+00:00,0.0,26.32
2025-05-18 14:00:00+00:00,53.3,26.52
2025-05-18 15:00:00+00:00,212.35,27.3
2025-05-18 16:00:00+00:00,400.67,27.71
2025-05-18 17:00:00+00:00,562.6,28.02
2025-05-18 18:00:00+00:00,669.05,28.34
2025-05-18 19:00:00+00:00,733.35,28.56
2025-05-18 20:00:00+00:00,736.1,28.69
2025-05-18 21:00:00+00:00,656.53,28.73
2025-05-18 22:00:00+00:00,514.55,28.7
2025-05-18 23:00:00+00:00,325.48,28.56
2025-05-19 00:00:00+00:00,134.02,28.32
2025-05-19 01:00:00+00:00,12.12,27.84
2025-05-19 02:00:00+00:00,0.0,27.42
2025-05-19 03:00:00+00:00,0.0,27.26
2025-05-19 04:00:00+00:00,0.0,27.17
2025-05-19 05:00:00+00:00,0.0,27.09
2025-05-19 06:00:00+00:00,0.0,27.04
2025-05-19 07:00:00+00:00,0.0,26.93
2025-05-19 08:00:00+00:00,0.0,26.75
2025-05-19 09:00:00+00:00,0.0,26.52
2025-05-19 10:00:00+00:00,0.0,26.26
2025-05-19 11:00:00+00:00,0.0,26.05
2025-05-19 12:00:00+00:00,0.0,25.91
2025-05-19 13:00:00+00:00,0.0,25.83
2025-05-19 14:00:00+00:00,46.38,26.02
2025-05-19 15:00:00+00:00,208.8,26.72
2025-05-19 16:00:00+00:00,400.12,27.16
2025-05-19 17:00:00+00:00,548.92,27.53
2025-05-19 18:00:00+00:00,680.88,27.9
2025-05-19 19:00:00+00:00,767.8,28.18
2025-05-19 20:00:00+00:00,785.5,28.36
2025-05-19 21:00:00+00:00,698.6,28.47
2025-05-19 22:00:00+00:00,540.6,28.45
2025-05-19 23:00:00+00:00,336.88,28.31
2025-05-20 00:00:00+00:00,145.0,28.06
2025-05-20 01:00:00+00:00,12.23,27.61
2025-05-20 02:00:00+00:00,0.0,27.21
2025-05-20 03:00:00+00:00,0.0,27.02
2025-05-20 04:00:00+00:00,0.0,26.91
2025-05-20 05:00:00+00:00,0.0,26.83
2025-05-20 06:00:00+00:00,0.0,26.79
2025-05-20 07:00:00+00:00,0.0,26.77
2025-05-20 08:00:00+00:00,0.0,26.7
2025-05-20 09:00:00+00:00,0.0,26.57
2025-05-20 10:00:00+00:00,0.0,26.4
2025-05-20 11:00:00+00:00,0.0,26.25
2025-05-20 12:00:00+00:00,0.0,26.12
2025-05-20 13:00:00+00:00,0.0,26.01
2025-05-20 14:00:00+00:00,55.25,26.17
2025-05-20 15:00:00+00:00,232.75,26.88
2025-05-20 16:00:00+00:00,419.85,27.26
2025-05-20 17:00:00+00:00,586.53,27.61
2025-05-20 18:00:00+00:00,699.9,27.94
2025-05-20 19:00:00+00:00,743.17,28.18
2025-05-20 20:00:00+00:00,766.42,28.36
2025-05-20 21:00:00+00:00,652.67,28.42
2025-05-20 22:00:00+00:00,514.62,28.36
2025-05-20 23:00:00+00:00,305.2,28.25
2025-05-21 00:00:00+00:00,134.2,28.04
2025-05-21 01:00:00+00:00,10.88,27.58
2025-05-21 02:00:00+00:00,0.0,27.19
2025-05-21 03:00:00+00:00,0.0,26.99
2025-05-21 04:00:00+00:00,0.0,26.86
2025-05-21 05:00:00+00:00,0.0,26.74
2025-05-21 06:00:00+00:00,0.0,26.64
2025-05-21 07:00:00+00:00,0.0,26.58
2025-05-21 08:00:00+00:00,0.0,26.49
2025-05-21 09:00:00+00:00,0.0,26.4
2025-05-21 10:00:00+00:00,0.0,26.33
2025-05-21 11:00:00+00:00,0.0,26.3
2025-05-21 12:00:00+00:00,0.0,26.3
2025-05-21 13:00:00+00:00,0.0,26.31
2025-05-21 14:00:00+00:00,51.35,26.54
2025-05-21 15:00:00+00:00,228.98,27.22
2025-05-21 16:00:00+00:00,428.08,27.66
2025-05-21 17:00:00+00:00,573.12,28.05
2025-05-21 18:00:00+00:00,693.17,28.41
2025-05-21 19:00:00+00:00,707.28,28.74
2025-05-21 20:00:00+00:00,729.88,28.95
2025-05-21 21:00:00+00:00,693.8,29.04
2025-05-21 22:00:00+00:00,536.05,29.04
2025-05-21 23:00:00+00:00,334.42,28.9
2025-05-22 00:00:00+00:00,145.98,28.64
2025-05-22 01:00:00+00:00,12.23,28.12
2025-05-22 02:00:00+00:00,0.0,27.66
2025-05-22 03:00:00+00:00,0.0,27.48
2025-05-22 04:00:00+00:00,0.0,27.4
2025-05-22 05:00:00+00:00,0.0,27.32
2025-05-22 06:00:00+00:00,0.0,27.21
2025-05-22 07:00:00+00:00,0.0,27.1
2025-05-22 08:00:00+00:00,0.0,26.99
2025-05-22 09:00:00+00:00,0.0,26.91
2025-05-22 10:00:00+00:00,0.0,26.85
2025-05-22 11:00:00+00:00,0.0,26.75
2025-05-22 12:00:00+00:00,0.0,26.59
2025-05-22 13:00:00+00:00,0.0,26.45
2025-05-22 14:00:00+00:00,36.33,26.44
2025-05-22 15:00:00+00:00,145.25,26.64
2025-05-22 16:00:00+00:00,279.88,26.93
2025-05-22 17:00:00+00:00,492.98,27.29
2025-05-22 18:00:00+00:00,597.3,27.62
2025-05-22 19:00:00+00:00,648.03,27.77
2025-05-22 20:00:00+00:00,631.05,27.97
2025-05-22 21:00:00+00:00,578.97,28.22
2025-05-22 22:00:00+00:00,461.02,28.38
2025-05-22 23:00:00+00:00,290.38,28.45
2025-05-23 00:00:00+00:00,119.28,28.42
2025-05-23 01:00:00+00:00,11.35,28.14
2025-05-23 02:00:00+00:00,0.0,27.92
2025-05-23 03:00:00+00:00,0.0,27.82
2025-05-23 04:00:00+00:00,0.0,27.7
2025-05-23 05:00:00+00:00,0.0,27.56
2025-05-23 06:00:00+00:00,0.0,27.41
2025-05-23 07:00:00+00:00,0.0,27.27
2025-05-23 08:00:00+00:00,0.0,27.14
2025-05-23 09:00:00+00:00,0.0,27.04
2025-05-23 10:00:00+00:00,0.0,26.95
2025-05-23 11:00:00+00:00,0.0,26.9
2025-05-23 12:00:00+00:00,0.0,26.89
2025-05-23 13:00:00+00:00,0.0,26.89
2025-05-23 14:00:00+00:00,51.0,27.02
2025-05-23 15:00:00+00:00,227.15,27.49
2025-05-23 16:00:00+00:00,448.02,27.83
2025-05-23 17:00:00+00:00,629.25,28.2
2025-05-23 18:00:00+00:00,719.92,28.53
2025-05-23 19:00:00+00:00,775.4,28.81
2025-05-23 20:00:00+00:00,729.3,29.04
2025-05-23 21:00:00+00:00,660.22,29.18
2025-05-23 22:00:00+00:00,497.77,29.2
2025-05-23 23:00:00+00:00,325.65,29.14
2025-05-24 00:00:00+00:00,140.75,28.98
2025-05-24 01:00:00+00:00,12.07,28.54
2025-05-24 02:00:00+00:00,0.0,28.13
2025-05-24 03:00:00+00:00,0.0,27.91
2025-05-24 04:00:00+00:00,0.0,27.72
2025-05-24 05:00:00+00:00,0.0,27.62
2025-05-24 06:00:00+00:00,0.0,27.55
2025-05-24 07:00:00+00:00,0.0,27.45
2025-05-24 08:00:00+00:00,0.0,27.3
2025-05-24 09:00:00+00:00,0.0,27.13
2025-05-24 10:00:00+00:00,0.0,27.0
2025-05-24 11:00:00+00:00,0.0,26.89
2025-05-24 12:00:00+00:00,0.0,26.83
2025-05-24 13:00:00+00:00,0.0,26.85
2025-05-24 14:00:00+00:00,41.3,27.03
2025-05-24 15:00:00+00:00,175.02,27.61
2025-05-24 16:00:00+00:00,343.17,28.04
2025-05-24 17:00:00+00:00,506.67,28.47
2025-05-24 18:00:00+00:00,643.08,28.85
2025-05-24 19:00:00+00:00,700.2,29.13
2025-05-24 20:00:00+00:00,719.03,29.32
2025-05-24 21:00:00+00:00,643.9,29.52
2025-05-24 22:00:00+00:00,498.23,29.61
2025-05-24 23:00:00+00:00,301.42,29.59
2025-05-25 00:00:00+00:00,124.43,29.43
2025-05-25 01:00:00+00:00,9.9,29.05
2025-05-25 02:00:00+00:00,0.0,28.63
2025-05-25 03:00:00+00:00,0.0,28.34
2025-05-25 04:00:00+00:00,0.0,28.05
2025-05-25 05:00:00+00:00,0.0,27.75
2025-05-25 06:00:00+00:00,0.0,27.51
2025-05-25 07:00:00+00:00,0.0,27.33
2025-05-25 08:00:00+00:00,0.0,27.18
2025-05-25 09:00:00+00:00,0.0,27.04
2025-05-25 10:00:00+00:00,0.0,26.96
2025-05-25 11:00:00+00:00,0.0,26.91
2025-05-25 12:00:00+00:00,0.0,26.88
2025-05-25 13:00:00+00:00,0.0,26.89
2025-05-25 14:00:00+00:00,52.42,27.05
2025-05-25 15:00:00+00:00,250.68,27.61
2025-05-25 16:00:00+00:00,454.92,28.06
2025-05-25 17:00:00+00:00,638.08,28.46
2025-05-25 18:00:00+00:00,714.78,28.78
2025-05-25 19:00:00+00:00,761.35,28.97
2025-05-25 20:00:00+00:00,752.38,29.02
2025-05-25 21:00:00+00:00,686.45,29.02
2025-05-25 22:00:00+00:00,512.7,28.98
2025-05-25 23:00:00+00:00,323.85,28.92
2025-05-26 00:00:00+00:00,129.0,28.82
2025-05-26 01:00:00+00:00,10.62,28.57
2025-05-26 02:00:00+00:00,0.0,28.41
2025-05-26 03:00:00+00:00,0.0,28.34
2025-05-26 04:00:00+00:00,0.0,28.28
2025-05-26 05:00:00+00:00,0.0,28.21
2025-05-26 06:00:00+00:00,0.0,28.13
2025-05-26 07:00:00+00:00,0.0,28.04
2025-05-26 08:00:00+00:00,0.0,27.93
2025-05-26 09:00:00+00:00,0.0,27.85
2025-05-26 10:00:00+00:00,0.0,27.77
2025-05-26 11:00:00+00:00,0.0,27.73
2025-05-26 12:00:00+00:00,0.0,27.69
2025-05-26 13:00:00+00:00,0.0,27.69
2025-05-26 14:00:00+00:00,48.67,27.8
2025-05-26 15:00:00+00:00,215.98,28.35
2025-05-26 16:00:00+00:00,392.88,28.68
2025-05-26 17:00:00+00:00,519.95,28.94
2025-05-26 18:00:00+00:00,553.9,29.15
2025-05-26 19:00:00+00:00,594.03,29.29
2025-05-26 20:00:00+00:00,627.45,29.34
2025-05-26 21:00:00+00:00,487.42,29.3
2025-05-26 22:00:00+00:00,381.55,29.21
2025-05-26 23:00:00+00:00,227.05,29.07
2025-05-27 00:00:00+00:00,87.2,28.87
2025-05-27 01:00:00+00:00,8.35,28.55
2025-05-27 02:00:00+00:00,0.0,28.34
2025-05-27 03:00:00+00:00,0.0,28.23
2025-05-27 04:00:00+00:00,0.0,28.14
2025-05-27 05:00:00+00:00,0.0,28.02
2025-05-27 06:00:00+00:00,0.0,27.92
2025-05-27 07:00:00+00:00,0.0,27.82
2025-05-27 08:00:00+00:00,0.0,27.72
2025-05-27 09:00:00+00:00,0.0,27.62
2025-05-27 10:00:00+00:00,0.0,27.57
2025-05-27 11:00:00+00:00,0.0,27.53
2025-05-27 12:00:00+00:00,0.0,27.55
2025-05-27 13:00:00+00:00,0.0,27.58
2025-05-27 14:00:00+00:00,54.38,27.7
2025-05-27 15:00:00+00:00,243.3,28.12
2025-05-27 16:00:00+00:00,433.05,28.42
2025-05-27 17:00:00+00:00,592.2,28.63
2025-05-27 18:00:00+00:00,693.97,28.78
2025-05-27 19:00:00+00:00,701.0,28.8
2025-05-27 20:00:00+00:00,668.05,28.87
2025-05-27 21:00:00+00:00,595.97,28.86
2025-05-27 22:00:00+00:00,454.35,28.74
2025-05-27 23:00:00+00:00,281.73,28.61
2025-05-28 00:00:00+00:00,112.68,28.49
2025-05-28 01:00:00+00:00,10.02,28.3
2025-05-28 02:00:00+00:00,0.0,28.11
2025-05-28 03:00:00+00:00,0.0,27.97
2025-05-28 04:00:00+00:00,0.0,27.77
2025-05-28 05:00:00+00:00,0.0,27.61
2025-05-28 06:00:00+00:00,0.0,27.5
2025-05-28 07:00:00+00:00,0.0,27.4
2025-05-28 08:00:00+00:00,0.0,27.31
2025-05-28 09:00:00+00:00,0.0,27.24
2025-05-28 10:00:00+00:00,0.0,27.16
2025-05-28 11:00:00+00:00,0.0,27.1
2025-05-28 12:00:00+00:00,0.0,27.07
2025-05-28 13:00:00+00:00,0.0,27.03
2025-05-28 14:00:00+00:00,50.9,27.1
2025-05-28 15:00:00+00:00,245.23,27.51
2025-05-28 16:00:00+00:00,459.75,27.79
2025-05-28 17:00:00+00:00,627.35,28.12
2025-05-28 18:00:00+00:00,732.22,28.47
2025-05-28 19:00:00+00:00,797.33,28.74
2025-05-28 20:00:00+00:00,765.62,28.9
2025-05-28 21:00:00+00:00,684.83,28.99
2025-05-28 22:00:00+00:00,541.6,29.0
2025-05-28 23:00:00+00:00,351.58,28.95
2025-05-29 00:00:00+00:00,149.1,28.81
2025-05-29 01:00:00+00:00,11.95,28.55
2025-05-29 02:00:00+00:00,0.0,28.32
2025-05-29 03:00:00+00:00,0.0,28.23
2025-05-29 04:00:00+00:00,0.0,28.14
2025-05-29 05:00:00+00:00,0.0,28.04
2025-05-29 06:00:00+00:00,0.0,27.94
2025-05-29 07:00:00+00:00,0.0,27.81
2025-05-29 08:00:00+00:00,0.0,27.71
2025-05-29 09:00:00+00:00,0.0,27.62
2025-05-29 10:00:00+00:00,0.0,27.56
2025-05-29 11:00:00+00:00,0.0,27.48
2025-05-29 12:00:00+00:00,0.0,27.4
2025-05-29 13:00:00+00:00,0.0,27.36
2025-05-29 14:00:00+00:00,49.78,27.48
2025-05-29 15:00:00+00:00,237.38,27.96
2025-05-29 16:00:00+00:00,462.8,28.22
2025-05-29 17:00:00+00:00,635.5,28.43
2025-05-29 18:00:00+00:00,748.78,28.56
2025-05-29 19:00:00+00:00,792.55,28.66
2025-05-29 20:00:00+00:00,777.42,28.74
2025-05-29 21:00:00+00:00,685.95,28.8
2025-05-29 22:00:00+00:00,538.22,28.87
2025-05-29 23:00:00+00:00,327.42,28.89
2025-05-30 00:00:00+00:00,138.98,28.82
2025-05-30 01:00:00+00:00,10.88,28.56
2025-05-30 02:00:00+00:00,0.0,28.24
2025-05-30 03:00:00+00:00,0.0,28.05
2025-05-30 04:00:00+00:00,0.0,27.87
2025-05-30 05:00:00+00:00,0.0,27.72
2025-05-30 06:00:00+00:00,0.0,27.57
2025-05-30 07:00:00+00:00,0.0,27.43
2025-05-30 08:00:00+00:00,0.0,27.37
2025-05-30 09:00:00+00:00,0.0,27.37
2025-05-30 10:00:00+00:00,0.0,27.35
2025-05-30 11:00:00+00:00,0.0,27.37
2025-05-30 12:00:00+00:00,0.0,27.38
2025-05-30 13:00:00+00:00,0.0,27.38
2025-05-30 14:00:00+00:00,39.2,27.5
2025-05-30 15:00:00+00:00,198.7,27.9
2025-05-30 16:00:00+00:00,415.75,28.12
2025-05-30 17:00:00+00:00,533.75,28.24
2025-05-30 18:00:00+00:00,675.05,28.36
2025-05-30 19:00:00+00:00,719.8,28.43
2025-05-30 20:00:00+00:00,700.25,28.49
2025-05-30 21:00:00+00:00,542.38,28.54
2025-05-30 22:00:00+00:00,380.05,28.59
2025-05-30 23:00:00+00:00,237.8,28.6
2025-05-31 00:00:00+00:00,106.0,28.53
2025-05-31 01:00:00+00:00,9.0,28.29
2025-05-31 02:00:00+00:00,0.0,28.14
2025-05-31 03:00:00+00:00,0.0,28.08
2025-05-31 04:00:00+00:00,0.0,28.03
2025-05-31 05:00:00+00:00,0.0,27.98
2025-05-31 06:00:00+00:00,0.0,27.92
2025-05-31 07:00:00+00:00,0.0,27.81
2025-05-31 08:00:00+00:00,0.0,27.69
2025-05-31 09:00:00+00:00,0.0,27.6
2025-05-31 10:00:00+00:00,0.0,27.54
2025-05-31 11:00:00+00:00,0.0,27.48
2025-05-31 12:00:00+00:00,0.0,27.44
2025-05-31 13:00:00+00:00,0.0,27.36
2025-05-31 14:00:00+00:00,43.22,27.42
2025-05-31 15:00:00+00:00,210.65,27.78
2025-05-31 16:00:00+00:00,400.83,27.98
2025-05-31 17:00:00+00:00,556.25,28.15
2025-05-31 18:00:00+00:00,603.67,28.37
2025-05-31 19:00:00+00:00,622.9,28.55
2025-05-31 20:00:00+00:00,603.78,28.64
2025-05-31 21:00:00+00:00,578.5,28.64
2025-05-31 22:00:00+00:00,471.88,28.54
2025-05-31 23:00:00+00:00,302.33,28.47
2025-06-01 00:00:00+00:00,126.38,28.36
2025-06-01 01:00:00+00:00,11.1,28.1
2025-06-01 02:00:00+00:00,0.0,27.91
2025-06-01 03:00:00+00:00,0.0,27.81
2025-06-01 04:00:00+00:00,0.0,27.73
2025-06-01 05:00:00+00:00,0.0,27.67
2025-06-01 06:00:00+00:00,0.0,27.63
2025-06-01 07:00:00+00:00,0.0,27.58
2025-06-01 08:00:00+00:00,0.0,27.5
2025-06-01 09:00:00+00:00,0.0,27.41
2025-06-01 10:00:00+00:00,0.0,27.34
2025-06-01 11:00:00+00:00,0.0,27.27
2025-06-01 12:00:00+00:00,0.0,27.2
2025-06-01 13:00:00+00:00,0.0,27.12
2025-06-01 14:00:00+00:00,43.83,27.19
2025-06-01 15:00:00+00:00,199.1,27.67
2025-06-01 16:00:00+00:00,378.7,27.99
2025-06-01 17:00:00+00:00,513.03,28.23
2025-06-01 18:00:00+00:00,584.58,28.45
2025-06-01 19:00:00+00:00,607.58,28.61
2025-06-01 20:00:00+00:00,576.8,28.74
2025-06-01 21:00:00+00:00,519.92,28.85
2025-06-01 22:00:00+00:00,351.77,28.89
2025-06-01 23:00:00+00:00,223.68,28.85
2025-06-02 00:00:00+00:00,98.82,28.7
2025-06-02 01:00:00+00:00,8.73,28.37
2025-06-02 02:00:00+00:00,0.0,28.03
2025-06-02 03:00:00+00:00,0.0,27.88
2025-06-02 04:00:00+00:00,0.0,27.75
2025-06-02 05:00:00+00:00,0.0,27.67
2025-06-02 06:00:00+00:00,0.0,27.57
2025-06-02 07:00:00+00:00,0.0,27.41
2025-06-02 08:00:00+00:00,0.0,27.24
2025-06-02 09:00:00+00:00,0.0,27.12
2025-06-02 10:00:00+00:00,0.0,27.0
2025-06-02 11:00:00+00:00,0.0,26.92
2025-06-02 12:00:00+00:00,0.0,26.86
2025-06-02 13:00:00+00:00,0.0,26.79
2025-06-02 14:00:00+00:00,34.45,26.91
2025-06-02 15:00:00+00:00,149.98,27.34
2025-06-02 16:00:00+00:00,306.67,27.58
2025-06-02 17:00:00+00:00,408.7,27.75
2025-06-02 18:00:00+00:00,505.15,27.84
2025-06-02 19:00:00+00:00,594.25,27.92
2025-06-02 20:00:00+00:00,631.95,27.91
2025-06-02 21:00:00+00:00,582.88,27.72
2025-06-02 22:00:00+00:00,435.62,27.54
2025-06-02 23:00:00+00:00,272.85,27.5
2025-06-03 00:00:00+00:00,122.32,27.53
2025-06-03 01:00:00+00:00,9.62,27.49
2025-06-03 02:00:00+00:00,0.0,27.41
2025-06-03 03:00:00+00:00,0.0,27.34
2025-06-03 04:00:00+00:00,0.0,27.21
2025-06-03 05:00:00+00:00,0.0,27.19
2025-06-03 06:00:00+00:00,0.0,27.13
2025-06-03 07:00:00+00:00,0.0,27.07
2025-06-03 08:00:00+00:00,0.0,27.0
2025-06-03 09:00:00+00:00,0.0,26.9
2025-06-03 10:00:00+00:00,0.0,26.84
2025-06-03 11:00:00+00:00,0.0,26.75
2025-06-03 12:00:00+00:00,0.0,26.7
2025-06-03 13:00:00+00:00,0.0,26.64
2025-06-03 14:00:00+00:00,25.35,26.74
2025-06-03 15:00:00+00:00,123.78,27.21
2025-06-03 16:00:00+00:00,252.65,27.42
2025-06-03 17:00:00+00:00,344.23,27.56
2025-06-03 18:00:00+00:00,450.5,27.69
2025-06-03 19:00:00+00:00,441.6,27.9
2025-06-03 20:00:00+00:00,410.38,28.1
2025-06-03 21:00:00+00:00,342.95,28.13
2025-06-03 22:00:00+00:00,338.2,28.11
2025-06-03 23:00:00+00:00,208.85,28.08
2025-06-04 00:00:00+00:00,84.5,27.95
2025-06-04 01:00:00+00:00,8.68,27.69
2025-06-04 02:00:00+00:00,0.0,27.44
2025-06-04 03:00:00+00:00,0.0,27.35
